Country,Pollutant,Variable,Year,Unit,Emissions
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,5.065
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,5.356
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,5.626
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,5.587
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,5.527
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,5.627
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,5.842
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,5.769
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,4.903
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,4.417
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,4.733
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,4.525
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,3.94
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,3.365
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,3.37
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,3.184
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,3.462
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,3.647
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,3.486
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2020,Thousands of Kilogram per capita,3.198
Romania,Greenhouse gases,Total GHG incl. LULUCF per capita,2021,Thousands of Kilogram per capita,3.457
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,9.47
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,7.463
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,6.952
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,6.89
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,6.418
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,6.619
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,6.777
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,6.402
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,5.981
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,5.168
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,4.933
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,5.723
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,5.48
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,6.211
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,6.042
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,5.994
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,6.572
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,7.015
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,7.104
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,5.947
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,6.424
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,7.649
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,7.07
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,6.547
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,6.834
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,7.346
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,6.774
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,7.107
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,6.519
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,6.39
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2020,Thousands of Kilogram per capita,5.564
Bulgaria,Greenhouse gases,Total GHG incl. LULUCF per capita,2021,Thousands of Kilogram per capita,6.49
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,22.541
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,21.673
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,20.273
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,18.412
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,16.585
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,16.94
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,16.807
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,18.158
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,19.081
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,17.388
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,19.896
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,19.919
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,21.098
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,22.491
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,22.939
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,23.673
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,25.154
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,24.281
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,23.365
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,22.277
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,22.938
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,21.064
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,20.242
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,19.601
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,20.557
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,20.616
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,20.236
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,21.396
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,21.82
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,19.572
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2020,Thousands of Kilogram per capita,18.025
Kazakhstan,Greenhouse gases,Total GHG incl. LULUCF per capita,2021,Thousands of Kilogram per capita,17.755
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,5.264
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,3.642
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,3.243
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,3.232
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,3.005
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,3.072
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,3.285
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,3.751
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,3.856
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,3.997
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,4.281
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,4.396
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,4.575
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,5.105
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,5.031
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,5.083
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,5.219
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,5.82
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,5.552
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,5.026
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,4.955
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,5.198
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,4.905
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,4.404
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,4.283
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,4.499
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,4.582
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,5.046
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,4.672
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,4.689
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2020,Thousands of Kilogram per capita,4.506
Croatia,Greenhouse gases,Total GHG incl. LULUCF per capita,2021,Thousands of Kilogram per capita,4.632
Iran,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,6.952
Iran,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,7.521
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,7.393
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,6.91
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,6.943
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,8.53
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,7.853
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,7.254
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,7.453
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,7.487
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,7.374
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,1999,Thousands of Kilogram per capita,7.487
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2000,Thousands of Kilogram per capita,7.114
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,7.693
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2002,Thousands of Kilogram per capita,7.748
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2003,Thousands of Kilogram per capita,8.255
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2004,Thousands of Kilogram per capita,7.914
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,7.422
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2006,Thousands of Kilogram per capita,7.526
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2007,Thousands of Kilogram per capita,7.716
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2008,Thousands of Kilogram per capita,7.406
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2009,Thousands of Kilogram per capita,7.023
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2010,Thousands of Kilogram per capita,7.174
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2011,Thousands of Kilogram per capita,7.109
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2012,Thousands of Kilogram per capita,7.439
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2013,Thousands of Kilogram per capita,6.568
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2014,Thousands of Kilogram per capita,6.45
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2015,Thousands of Kilogram per capita,4.775
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2016,Thousands of Kilogram per capita,4.048
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2017,Thousands of Kilogram per capita,4.336
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2018,Thousands of Kilogram per capita,4.206
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2019,Thousands of Kilogram per capita,4.277
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2020,Thousands of Kilogram per capita,4.114
Malta,Greenhouse gases,Total GHG incl. LULUCF per capita,2021,Thousands of Kilogram per capita,4.13
Bangladesh,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,0.465
Bangladesh,Greenhouse gases,Total GHG incl. LULUCF per capita,2001,Thousands of Kilogram per capita,0.861
Bangladesh,Greenhouse gases,Total GHG incl. LULUCF per capita,2005,Thousands of Kilogram per capita,0.835
Ukraine,Greenhouse gases,Total GHG incl. LULUCF per capita,1990,Thousands of Kilogram per capita,17.666
Ukraine,Greenhouse gases,Total GHG incl. LULUCF per capita,1991,Thousands of Kilogram per capita,15.808
Ukraine,Greenhouse gases,Total GHG incl. LULUCF per capita,1992,Thousands of Kilogram per capita,14.714
Ukraine,Greenhouse gases,Total GHG incl. LULUCF per capita,1993,Thousands of Kilogram per capita,13.099
Ukraine,Greenhouse gases,Total GHG incl. LULUCF per capita,1994,Thousands of Kilogram per capita,11.03
Ukraine,Greenhouse gases,Total GHG incl. LULUCF per capita,1995,Thousands of Kilogram per capita,10.379
Ukraine,Greenhouse gases,Total GHG incl. LULUCF per capita,1996,Thousands of Kilogram per capita,9.635
Ukraine,Greenhouse gases,Total GHG incl. LULUCF per capita,1997,Thousands of Kilogram per capita,9.511
Ukraine,Greenhouse gases,Total GHG incl. LULUCF per capita,1998,Thousands of Kilogram per capita,9.103
